gene_id	gene_short_name	120h_Cdh2Het_rep1	120h_Cdh2Het_rep2	120h_Cdh2KO_Clone1_rep1	120h_Cdh2KO_Clone1_rep2	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000024640	Psat1	7787.35963356516	7724.36034282898	6268.46966047304	5961.63672666153	6935.45659088218	-0.342865360020154	0.0403536853201875	-8.49650675767723	1.95381560069343e-17	5.59864907302089e-15
ENSMUSG00000041936	Agrn	5688.43913307909	5753.80230800936	4299.46354973774	4510.55293948506	5063.06448257781	-0.377192212682843	0.0444045904569075	-8.49444187642919	1.9888629033822e-17	5.59864907302089e-15
ENSMUSG00000098557	Kctd12	932.274862498771	860.91238639382	1428.63637497591	1480.86870134559	1175.67308130352	0.697321118101456	0.0824945898790905	8.45293150888435	2.84078337728885e-17	7.81083299295026e-15
ENSMUSG00000062070	Pgk1	4709.29011548262	5024.63904671011	3619.9350525955	3692.39857840223	4261.56569829761	-0.412336970175119	0.0488426868605411	-8.44214347487579	3.11570584406836e-17	8.37204322600459e-15
ENSMUSG00000093930	Hmgcs1	17105.9416669886	17351.1326212908	14555.6449893181	14270.6970012763	15820.8540697184	-0.257319830647315	0.030535070023397	-8.42702605398146	3.54560934043527e-17	9.31549760710359e-15
ENSMUSG00000058056	Palld	1357.26720205128	1473.09151075565	2056.65805784008	2291.57683388614	1794.64840113329	0.619941392244953	0.0744960654405175	8.32180046797175	8.66370690078972e-17	2.22676101495732e-14
ENSMUSG00000027313	Chac1	219.787705013677	246.461725392426	61.4467258054154	61.4313854737957	147.281885421328	-1.92307437892684	0.232718090926448	-8.26353624366333	1.41419236809568e-16	3.55744603574366e-14
ENSMUSG00000023456	Tpi1	6116.55641630479	6363.70989573163	4947.36505565661	4806.54052404062	5558.54297293341	-0.355288690620145	0.0430777279072735	-8.24761908021048	1.61581457157959e-16	3.97995326662198e-14
ENSMUSG00000052957	Gas1	2874.94817932582	2796.26160330024	3725.65956611364	4082.39479830406	3369.81603676094	0.460940614746776	0.0563150254234557	8.18503785234536	2.72218074515395e-16	6.56823325509288e-14
ENSMUSG00000044447	Dock5	1897.88245751147	1768.39127389865	2553.65363420741	2729.04276074498	2237.24253159063	0.526211932212074	0.0644637591483888	8.16291105519909	3.27045331874208e-16	7.73331391749753e-14
ENSMUSG00000040010	Slc7a5	3583.26874524667	3582.21328058853	2722.6321301723	2519.61758299341	3101.93293475023	-0.450685265997677	0.0552317033744474	-8.15990162284554	3.35297570887652e-16	7.77298662863668e-14
ENSMUSG00000040717	Il17rd	6326.96929029892	6475.01519107014	5143.45240124153	4922.88784501372	5717.08118190608	-0.346590602772386	0.0427066227763032	-8.11561720972	4.83321956264411e-16	1.09890682479118e-13
ENSMUSG00000029178	Klf3	1649.97025943917	1540.10184162272	2265.39619991436	2366.9698978767	1955.60954971324	0.537416576164119	0.0663037085460705	8.10537733029971	5.25820716633189e-16	1.17297704391589e-13
ENSMUSG00000011179	Odc1	9977.9451484645	10163.9906937181	8352.23656793315	8121.04300392223	9153.80385350949	-0.289919485708372	0.0358454634947048	-8.08803841387625	6.06332847766642e-16	1.32753208502685e-13
ENSMUSG00000078202	Nrarp	1789.55107684122	1839.94467804484	1228.93451610831	1210.01213812022	1517.11060227865	-0.573239074632566	0.070937694025723	-8.08088115219395	6.43004530753139e-16	1.38222592128988e-13
ENSMUSG00000024598	Fbn2	11548.7501681831	11311.1166966966	13559.8465799421	13867.6698814255	12571.8458315618	0.262658616760208	0.0327722274131399	8.01467088120156	1.10432325814446e-15	2.33150247875749e-13
ENSMUSG00000034648	Lrrn1	1289.56008913238	1281.1466647127	1847.9199157658	1955.56577091583	1593.54811013168	0.564960359715981	0.0709500951077655	7.96278509363332	1.68209466768976e-15	3.48901846598176e-13
ENSMUSG00000025607	Copg2	1685.38628773521	1766.11973725909	1174.71681686823	1112.28038850282	1434.62580759134	-0.593245387020235	0.0745352753410387	-7.95925666479155	1.73075885397372e-15	3.52806240181574e-13
ENSMUSG00000019987	Arg1	1796.84261207864	1795.64971357339	2569.91894397943	2456.32464038404	2154.68397750388	0.484592258187346	0.0616725560521251	7.85750241611152	3.91868450822018e-15	7.85264524418427e-13
ENSMUSG00000025140	Pycr1	1316.64293429994	1234.58016360169	823.205400128432	779.061661235863	1038.37253981648	-0.671388520467639	0.0867449892751625	-7.73979599372521	9.95764596998306e-15	1.92998767710016e-12
ENSMUSG00000063632	Sox11	7050.91457458568	7296.17568627164	8936.88409140527	8677.64858745753	7990.40573493003	0.296278490663174	0.0382785858433327	7.74005842002075	9.93711440181858e-15	1.92998767710016e-12
ENSMUSG00000027035	Cers6	1062.48084888128	1065.35068395436	1573.21690628277	1604.66225086097	1326.42767249484	0.578660947558645	0.0755100472563612	7.66336359973469	1.81125619106418e-14	3.45394870112126e-12
ENSMUSG00000030816	Rnf40	2873.90653143476	3030.22987717508	2220.21478388096	2099.83644892247	2556.04691035332	-0.450164191107773	0.0593141597885147	-7.58948946951011	3.21168372548015e-14	6.02725979148442e-12
ENSMUSG00000032035	Ets1	1892.67421805616	1657.08597856014	2473.23071366797	2659.23436816112	2170.55631961135	0.530815987599634	0.0710257047689583	7.47357578958691	7.8044455454003e-14	1.44174937005106e-11
ENSMUSG00000026234	Ncl	51751.1505236469	52082.9278401866	46058.8391327622	44637.3477752548	48632.5663179626	-0.195133290977654	0.0263140796649672	-7.41554686548439	1.21123963470242e-13	2.20315172324411e-11
ENSMUSG00000002266	Zim1	3.12494367318024	4.54307327912306	98.4954869527982	99.5933067529718	51.4392026645183	4.70108107102296	0.635324711089566	7.39949350145806	1.36704912409196e-13	2.44888209002111e-11
ENSMUSG00000030551	Nr2f2	1635.38718896433	1602.56909921066	2190.39504929892	2343.70043368208	1943.012942789	0.485391634871853	0.0660281685752436	7.3512812083939	1.96315906718458e-13	3.46424323154078e-11
ENSMUSG00000011752	Pgam1	2533.28767105811	2739.47318731121	1952.74080096327	1874.58803551855	2275.02242371279	-0.461577363464499	0.0631000022321604	-7.31501342529661	2.5735566038198e-13	4.47458231278845e-11
ENSMUSG00000003153	Slc2a3	6967.58274330087	7474.49131247722	5816.6555001391	5796.88892016363	6513.9046190202	-0.314094231455159	0.0432388034423833	-7.26417491810792	3.75322076871828e-13	6.43106219544293e-11
ENSMUSG00000023169	Slc38a1	3461.39594199265	3687.83973432814	4626.57700181951	4519.86072516291	4073.9183508258	0.355958032350892	0.0493535322154589	7.2124124935357	5.49691558357331e-13	9.15352576684328e-11
ENSMUSG00000060461	Dppa5a	437.492114245233	322.558202817737	162.653097720217	126.58588521873	262.32232500048	-1.39463894560207	0.193324628066098	-7.21397454402571	5.43419190346632e-13	9.15352576684328e-11
ENSMUSG00000019817	Plagl1	3136.4017999819	3784.38004150951	1636.47088872952	1763.82538595216	2580.26952904327	-1.0251270592112	0.142227194738785	-7.20767263316938	5.69162599327865e-13	9.34612418312965e-11
ENSMUSG00000030189	Ybx3	5014.49294756322	5097.32821917607	4027.47142521671	4076.81012689735	4554.02567971334	-0.319200905350547	0.0444537046537899	-7.18052427433252	6.94445979000505e-13	1.12471709722232e-10
ENSMUSG00000054263	Lifr	601.030833141666	545.168793494767	933.448055249913	958.701924818326	759.587401676168	0.722028079449795	0.100852988810999	7.15921350435032	8.11412299900823e-13	1.29639562455776e-10
ENSMUSG00000030822	Prr14	1412.47454027747	1462.86959587763	964.171418152621	981.971389012946	1205.37173583017	-0.562891336929697	0.0789424118914647	-7.1304046005536	1.00074317226061e-12	1.57757153675163e-10
ENSMUSG00000042423	Fbrs	1659.34509045871	1708.19555295027	1186.46398503692	1164.40398829876	1429.60215418616	-0.518206630566546	0.0728713906188879	-7.11124936913485	1.14997141281951e-12	1.78896210707434e-10
ENSMUSG00000001440	Kpnb1	19902.7662544849	19980.4362815832	22675.6490788396	23157.7707664854	21429.1555953483	0.200611883786917	0.0284948867899298	7.04027656841979	1.91858630209497e-12	2.94590205839855e-10
ENSMUSG00000032291	Crabp1	1285.39349756814	1273.19628647424	879.230356009841	799.538789727128	1059.33973244484	-0.60771903676505	0.0863453260011888	-7.03823895177236	1.94684620864921e-12	2.95096958011021e-10
ENSMUSG00000021270	Hsp90aa1	22118.3513187697	22271.280982581	19527.4080096327	18897.5972617344	20703.6593931795	-0.20811291219265	0.0296840243921756	-7.01093994005432	2.36722344741506e-12	3.54274466060611e-10
ENSMUSG00000022055	Nefl	615.613903616507	547.440330134329	913.56823219522	1012.68708174984	772.327386923975	0.726469552573291	0.104707073264697	6.93811344279284	3.97370578719541e-12	5.87264044025142e-10
ENSMUSG00000047371	Zfp768	1635.38718896433	1625.28446560628	1176.52407350957	1087.14936717263	1381.0862738132	-0.526311224493807	0.076034442383826	-6.92201070979069	4.45277572462232e-12	6.49940338175429e-10
ENSMUSG00000040152	Thbs1	98.9565496507076	103.35491710005	240.365133297654	329.495612995813	193.043053261056	1.49401385442871	0.216961789627119	6.88606900319359	5.73551782419985e-12	8.26963746774571e-10
ENSMUSG00000024743	Syt7	469.783198868096	513.367280540906	778.927612415707	957.771146250542	679.962309518813	0.821318113308602	0.11932524594961	6.88302049388137	5.85965935014426e-12	8.34683765021151e-10
ENSMUSG00000017756	Slc12a7	1036.43965160478	1006.29073132576	1489.17947246065	1463.18390855768	1248.77344098722	0.531101692701108	0.0777926295722651	6.82714667985022	8.66201208932105e-12	1.20483492861227e-09
ENSMUSG00000017897	Eya2	327.077437792865	307.793214660587	574.707611944767	589.182833407767	449.690274451497	0.873622139093977	0.127950608584237	6.82780761076901	8.62221067075893e-12	1.20483492861227e-09
ENSMUSG00000010095	Slc3a2	2706.20122097409	2614.53867213532	2044.9108896714	1971.38900656817	2334.25994733724	-0.405918428857406	0.0594973628299173	-6.82246085457248	8.94940211964439e-12	1.23033466582041e-09
ENSMUSG00000042492	Tbc1d10b	1410.39124449535	1386.77311845231	926.21902868457	985.694503284085	1177.26947372908	-0.549280611173512	0.0806949737892697	-6.80687514203705	9.97414221941858e-12	1.35545153402513e-09
ENSMUSG00000020902	Ntn1	6894.66739092667	6677.18195199112	8093.79886822214	8145.24324668463	7452.72286445614	0.258614797250914	0.038030774439848	6.80014543642692	1.04513588277453e-11	1.40416381159583e-09
ENSMUSG00000026020	Nop58	7750.90195737805	7858.38100456311	6611.84842232683	6413.99511060494	7158.78162371823	-0.260879717028426	0.0385683177866016	-6.76409374326029	1.34146209542083e-11	1.76223403935117e-09
ENSMUSG00000051316	Taf7	1567.68007604542	1537.83030498316	1125.0172592315	991.279174690794	1305.45170373772	-0.553068041758972	0.0817605385485131	-6.76448628614165	1.33783030498281e-11	1.76223403935117e-09
ENSMUSG00000021127	Zfp36l1	3493.68702661551	3336.88732351589	4229.88416904631	4380.24393999519	3860.17561479322	0.333587208852693	0.0495500192809065	6.73233257411136	1.66964462593349e-11	2.16925367169359e-09
ENSMUSG00000036427	Gpi1	6612.38081244939	6681.72502527024	5563.63957035209	5486.00887852351	6085.93857164881	-0.266683984920751	0.0398979235528331	-6.68415699798528	2.32257708122707e-11	2.98476400340736e-09
ENSMUSG00000030814	Bcl7c	827.068425501703	833.653946719082	500.610089650002	527.751447933972	672.27097745119	-0.691582731987703	0.104122586611217	-6.6420049145533	3.09444644105329e-11	3.93393981425516e-09
ENSMUSG00000039323	Igfbp2	442.700353700534	456.578864551868	225.907080166968	236.417756217335	340.401013659176	-0.959789968055022	0.145364264971093	-6.60265415469123	4.03860961390001e-11	5.07962568778083e-09
ENSMUSG00000024406	Pou5f1	404.159381731311	353.223947451818	190.665575660921	157.301577955628	276.33762069992	-1.12230459649823	0.170483200864831	-6.58308027304143	4.60800185665145e-11	5.73477957380949e-09
ENSMUSG00000045598	Zfp553	2655.16047431214	2647.47595340896	2007.86212852401	2059.81297050772	2342.57788168821	-0.382602662431781	0.0583304706447905	-6.55922467627048	5.40882573849306e-11	6.66130694856286e-09
ENSMUSG00000021892	Sh3bp5	894.775538420608	943.823473737816	1306.64655168574	1374.75994461812	1130.00137711557	0.544814453844173	0.083111899850895	6.5551919138124	5.55703636749148e-11	6.70416744620936e-09
ENSMUSG00000025932	Eya1	951.024524537853	877.948911190531	1350.0207110778	1323.56712338996	1125.64031754904	0.546965915949307	0.0834379758656454	6.55535935854976	5.55080420440273e-11	6.70416744620936e-09
ENSMUSG00000025980	Hspd1	18037.1748815963	18106.418553945	15982.4741076527	15302.9304329496	16857.2494940359	-0.208179979216632	0.0319465633866337	-6.51650622626075	7.19638240134831e-11	8.59422516476172e-09
ENSMUSG00000028698	Pik3r3	1710.38583712065	1813.82200668988	2341.30097885046	2344.63121224987	2052.53500872772	0.411589805210635	0.0632419338964664	6.50817866962213	7.60674138074325e-11	8.99345033445274e-09
ENSMUSG00000033326	Kdm4a	2721.82593933999	2637.25403853094	3384.99168922185	3411.30345093123	3038.843779506	0.342460055397031	0.0526540097435156	6.50396915762347	7.82279422477181e-11	9.15731644747298e-09
ENSMUSG00000051323	Pcdh19	3033.27865876695	2884.85153224314	2342.20460717113	2190.12196999759	2612.6141920447	-0.385063315448314	0.0594222786543877	-6.48011695559376	9.1651546606159e-11	1.06234925051433e-08
ENSMUSG00000028234	Rps20	16181.9999876183	15596.3705672295	13911.3579966819	13379.0111333385	14767.184921217	-0.219744464264676	0.0339804176390447	-6.46679704172271	1.00101951027008e-10	1.14903433688575e-08
ENSMUSG00000029661	Col1a2	282.286578477282	336.187422655107	126.507964893502	142.409120871072	221.847771724241	-1.20076261943828	0.187843371943773	-6.39236086433597	1.63343839456913e-10	1.85693674413373e-08
ENSMUSG00000025161	Slc16a3	537.490311787001	540.625720215644	319.884425516427	270.856563225372	417.214255186111	-0.867289090711609	0.136171622461827	-6.36908832421922	1.90155086840199e-10	2.14114627782064e-08
ENSMUSG00000030036	Mogs	897.900482093789	1023.32725612247	1381.64770230118	1406.40641592281	1177.32046411006	0.538429037515029	0.0852967827095802	6.31241906682788	2.74707133167806e-10	3.06402116551224e-08
ENSMUSG00000069171	Nr2f1	321.869198337565	289.620921544095	520.489912704695	582.667383433274	428.661854004907	0.849784876514873	0.135438099591213	6.27434140821334	3.51117308911583e-10	3.87968218996416e-08
ENSMUSG00000034761	Map4k5	2277.04228985733	2243.14243156701	2862.69451987582	2904.02913148852	2571.72709319717	0.351194733430647	0.0560852809026365	6.26179859989143	3.80562250327833e-10	4.16609952372775e-08
ENSMUSG00000030352	Tspan9	2857.2401651778	2605.45252557708	3431.07673357591	3589.08215737812	3120.71289542723	0.361123184661798	0.0577031899002089	6.25828806494615	3.89226378156957e-10	4.22185639353184e-08
ENSMUSG00000048027	Rgmb	1228.10286355983	1170.97713769397	1599.42212758214	1761.96382881659	1440.11648941313	0.485930799227873	0.077710264613332	6.25310956854606	4.02359638819132e-10	4.324634554326e-08
ENSMUSG00000007836	Hnrnpa0	9223.79207533701	9088.41809488568	10490.2211746333	11454.1610551595	10064.1481000039	0.260887415653061	0.0419360009494206	6.22108474214599	4.93729390207793e-10	5.25888520759166e-08
ENSMUSG00000033307	Mif	5196.78132849874	5125.72242717059	4313.01797454776	4226.6654763107	4715.54680163195	-0.27358618807438	0.0440144867165764	-6.21582139162705	5.10568539611206e-10	5.38968914627079e-08
ENSMUSG00000029752	Asns	2354.12423379578	2178.40363733951	1748.52080049233	1643.75495070793	1981.20090558389	-0.418440526772364	0.0674052892092709	-6.20782926208129	5.37214693510579e-10	5.62078701006688e-08
ENSMUSG00000037235	Mxd4	1368.72532885294	1344.74969062043	1788.28044660172	1878.31114978969	1595.0166539662	0.434005742954687	0.0703936224286986	6.16541283117359	7.02994882446533e-10	7.29079692558365e-08
ENSMUSG00000057666	Gapdh	40276.357355729	41599.7862486101	36586.1034472008	36456.7349429944	38729.7454986336	-0.164621198218951	0.0269961426727213	-6.09795259325308	1.07435595421777e-09	1.10453134319276e-07
ENSMUSG00000051379	Flrt3	1045.81448262432	1002.88342636642	1437.67265818259	1416.64498016844	1225.75388683544	0.478038782624799	0.0786272663338436	6.07980926864599	1.20325589184279e-09	1.2263874490739e-07
ENSMUSG00000020075	Ddx21	9656.07595012694	9810.76674626625	8500.43161252268	8191.78217507387	9039.76412099744	-0.221689357888822	0.0365128668882037	-6.07154071378723	1.26688832140559e-09	1.28020689093832e-07
ENSMUSG00000039910	Cited2	1799.96755575182	1742.26860254369	2252.74540342501	2388.37780493575	2045.83984166407	0.389382774959917	0.0641748447910616	6.06752967190894	1.29892626084747e-09	1.30145806627116e-07
ENSMUSG00000025364	Pa2g4	9383.1642026692	9475.71509193092	8240.18665617033	7894.86381195053	8748.48244068025	-0.224914353788561	0.0371751920980011	-6.05011947740963	1.4473845073534e-09	1.43801907818818e-07
ENSMUSG00000030934	Oat	2516.62130480115	2623.62481869357	2035.87460646472	1952.77343521247	2282.22354129298	-0.365507241444666	0.0605573621492878	-6.03571933241753	1.58256111692431e-09	1.55921834044968e-07
ENSMUSG00000035299	Mid1	353.118635069367	378.210850486995	178.918407492239	191.740384963665	275.497069503066	-0.98015212826403	0.162437873896147	-6.03401229500629	1.5993788765728e-09	1.5627649965058e-07
ENSMUSG00000021703	Serinc5	2257.25097992719	2109.12176983288	1710.56841102428	1504.13816554021	1895.26983158114	-0.441862842480825	0.0735394310188894	-6.00851592620192	1.87229226951133e-09	1.81443536905184e-07
ENSMUSG00000041075	Fzd7	3700.97495693646	3642.40900153691	4484.70735547465	4422.1289755455	4062.55507237338	0.278363348169992	0.0465459017926108	5.98040509366997	2.22583380894912e-09	2.13951488806548e-07
ENSMUSG00000027381	Bcl2l11	1249.9774692721	1277.73935975336	1678.03779148024	1726.59424324077	1483.08721593662	0.429816416622104	0.0719194490917906	5.97635857963165	2.28180456122162e-09	2.17562704252607e-07
ENSMUSG00000046743	Fat4	264.57856432926	286.213616584753	478.923009953973	498.897312332644	382.153125800157	0.828902726993442	0.138836639841908	5.97034563741464	2.36751487843093e-09	2.23929027261511e-07
ENSMUSG00000035202	Lars2	23627.6991129158	21813.5663497094	28874.5393586212	29893.8152615439	26052.4050206976	0.370966286453069	0.0621556210852859	5.96834654655053	2.39669904663826e-09	2.2489026054289e-07
ENSMUSG00000028289	Epha7	809.360411353682	748.471322735524	1139.47531236219	1118.79583847731	954.025721232176	0.534904612243635	0.0896606949647977	5.96587626778543	2.43324626269533e-09	2.26521815463361e-07
ENSMUSG00000028211	Trp53inp1	1627.05400583584	1421.98193636552	2136.17735005885	2015.13559925405	1800.08722287857	0.444259415621507	0.0746532996278151	5.95096824703486	2.66560801721331e-09	2.46214715527445e-07
ENSMUSG00000024663	Rab3il1	485.407917233997	428.184656557348	698.504691876266	784.646332642572	599.185899577546	0.697504101014062	0.117685806724532	5.92683281380496	3.08833113100557e-09	2.83049139239371e-07
ENSMUSG00000035357	Pdzrn3	1643.72037209281	1732.04668766567	1293.99575519639	1138.34218840079	1452.02625083891	-0.472188828731735	0.0797026553197427	-5.92438014564832	3.13477541654816e-09	2.8509576730653e-07
ENSMUSG00000038119	Cdon	1984.33923246945	1992.13763289546	2485.88151015732	2609.90310406853	2268.06536989769	0.357737078010407	0.0604144740047682	5.92138032985561	3.19250576424481e-09	2.88129737791346e-07
